cannon_1,cannon_2,archer_1,goldstorage_1,elixerstorage_1,gold_1,gold_2,elixer_1,elixer_2,barracks_1,barracks_2,townhall_1,army_1,builder_1,builder_2,castle_1,total
1.0,1.0,0,0.8875,1.0,0,0.92,0.8,0.6577777777777778,0.8392857142857143,0,1.0,0.7525,0,1.0,1.0,0.23524173027989823
0.78,1.0,0.34,1.0,0.91,0.5288888888888889,1.0,0.3977777777777778,1.0,0.5821428571428572,0,1.0,0.7525,0,0,0.83,0.26055979643765903
0.6088888888888889,0.7311111111111112,1.0,1.0,1.0,0.06222222222222222,1.0,0,0.98,1.0,0,1.0,1.0,0.964,0.92,1.0,0.18918575063613233
1.0,0.6088888888888889,1.0,0.2575,1.0,0,0.6577777777777778,0.8066666666666666,1.0,1.0,0,1.0,0.945,0.78,0.964,1.0,0.1946564885496183
0.6088888888888889,1.0,0.89,1.0,1.0,0.72,1.0,0,1.0,0.10714285714285714,0,1.0,1.0,0,0.136,0.883,0.24287531806615775
1.0,1.0,0.23,0.7975,1.0,0,1.0,0.7,1.0,0.9357142857142857,0,1.0,0.835,0,1.0,1.0,0.2020356234096692
1.0,0.41333333333333333,1.0,1.0,1.0,0,0.92,0.96,1.0,1.0,0,1.0,0.415,0.928,1.0,1.0,0.16539440203562342
1.0,0.6088888888888889,0,1.0,1.0,0,0.64,1.0,1.0,0.8392857142857143,0.43214285714285716,1.0,1.0,0,0,0.953,0.24669211195928753
0.78,1.0,0.8075,1.0,1.0,0.6088888888888889,1.0,1.0,0.9755555555555555,1.0,0.15,1.0,1.0,0.58,0.308,1.0,0.11183206106870229
0.7066666666666667,1.0,0.34,1.0,1.0,0.1688888888888889,1.0,0,0.98,0.8428571428571429,0,1.0,0.6625,0,0.956,1.0,0.2479643765903308
1.0,1.0,0.12,1.0,0.835,0.6422222222222222,1.0,0.96,1.0,0.9357142857142857,0,1.0,1.0,0,0,0.991,0.17862595419847327
0.8533333333333334,1.0,0.835,1.0,0.7075,0.6577777777777778,1.0,0,0.88,1.0,0,1.0,1.0,0,1.0,1.0,0.18282442748091604
0.8288888888888889,1.0,0.78,1.0,1.0,0.62,1.0,0.14222222222222222,0.58,1.0,0,1.0,0.945,0.296,1.0,1.0,0.1767175572519084
1.0,0.5844444444444444,0.6425,1.0,1.0,0,0.92,0.76,1.0,0.9607142857142857,0,1.0,1.0,0.856,0,0.924,0.20063613231552163
1.0,0.7311111111111112,0.6975,1.0,1.0,0,1.0,0.36,1.0,1.0,0,1.0,0.28,1.0,0.956,1.0,0.19834605597964378
1.0,0.36444444444444446,1.0,1.0,1.0,0,0.86,0.8355555555555556,1.0,1.0,0,1.0,1.0,0.364,0.956,0.901,0.18091603053435115
0.7311111111111112,0.7533333333333333,1.0,0.3675,1.0,0,0,1.0,1.0,1.0,0.06785714285714285,1.0,0.945,0.928,1.0,1.0,0.21450381679389313
0.7555555555555555,1.0,0.7525,1.0,1.0,0.05333333333333334,1.0,1.0,1.0,1.0,0.35714285714285715,1.0,1.0,0.008,0,1.0,0.16704834605597965
0.7311111111111112,0.6088888888888889,1.0,0.5725,1.0,0,0.7,0.6333333333333333,0.66,1.0,0,1.0,0.5325,0.892,1.0,1.0,0.23727735368956743
0.8044444444444444,1.0,0.7525,1.0,0.2125,0,0.62,0.6333333333333333,0.68,1.0,0,1.0,0.945,0.56,1.0,1.0,0.23460559796437658
0.6577777777777778,1.0,0.8075,1.0,0.185,0.6577777777777778,1.0,0,0.56,1.0,0,1.0,0.56,0.46,0.384,1.0,0.2676844783715013
0.7066666666666667,1.0,0.835,1.0,1.0,0,1.0,0.6444444444444445,1.0,0.4857142857142857,0,1.0,1.0,0,0,1.0,0.2203562340966921
0.6577777777777778,1.0,0.725,1.0,0.615,0.6577777777777778,1.0,0.16666666666666666,0,1.0,0,1.0,1.0,0.604,1.0,1.0,0.22595419847328244
0.78,1.0,0.6425,0.78,1.0,0,1.0,0,0.6711111111111111,1.0,0,1.0,1.0,1.0,0.82,1.0,0.21666666666666667
0.5355555555555556,1.0,0.91,1.0,1.0,0.8511111111111112,1.0,0,1.0,1.0,0,1.0,0.6175,0.304,1.0,1.0,0.17417302798982187
1.0,0.1688888888888889,1.0,0.8875,1.0,0,0,1.0,1.0,1.0,0.9214285714285714,1.0,1.0,0.752,0,0.973,0.21374045801526717
0.6333333333333333,1.0,1.0,1.0,0.78,0.7622222222222222,1.0,0,0.6577777777777778,1.0,0,1.0,1.0,0.82,0.712,1.0,0.17315521628498728
0.7555555555555555,0.6822222222222222,0.9725,0.955,1.0,0,0.94,0.2644444444444444,0.54,1.0,0,1.0,1.0,1.0,0.928,1.0,0.2029262086513995
0.7311111111111112,0.6333333333333333,1.0,1.0,0.9325,0,0.17555555555555555,0.86,0.92,1.0,0,1.0,0.84,1.0,0.956,1.0,0.2020356234096692
